query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
7,0.014139455743134022,12.47088121301772,1205.7682670238808,21.122863039793053,1222.5473684210526,19,0.007077011533671339
7,0.014139455743134022,2.693332400031977,1205.770606736353,3.4516430364847777,1207.473611111111,360,0.0006280142518021632
7,0.014139455743134022,3.019694264517966,1205.7699597421297,2.7621705396188356,1204.2882352941176,306,0.00021383894432568017
7,0.014139455743134022,2.066079788549132,1205.7696419014483,1.6403951035773523,1204.3606194690265,678,0.0003534528430192726
7,0.014139455743134022,5.966183265914879,1205.7680462295348,6.959999651344337,1205.327142857143,70,0.00082452004115139
7,0.014139455743134022,1.2212919142218652,1205.769494140862,1.2369962340302847,1205.7855312333156,1873,1.302414019876038e-05
7,0.014139455743134022,2.0549020730059055,1205.7695424144165,1.9240020821459425,1204.7307936507937,630,0.0001086549721729003
7,0.014139455743134022,4.8735540576465155,1205.770410668423,5.522377591700083,1207.2853211009174,109,0.0005374235259167309
7,0.014139455743134022,3.130150846345714,1205.7692114990332,2.223819773044937,1203.5257246376812,276,0.0007530633161776628
7,0.014139455743134022,5.329870608817146,1205.7706275833873,5.351938438205754,1203.258024691358,81,1.8340064172245026e-05
7,0.014139455743134022,3.3270175423615456,1205.7694553381748,4.198291175721578,1205.8905138339921,253,0.0007225147087275085
7,0.014139455743134022,1.910234606045833,1205.7701478908216,2.0899908733087957,1206.8142670157067,764,0.00014895106245924348
7,0.014139455743134022,9.736885070347626,1205.7671989376006,7.0416241937075,1204.1026315789475,38,0.002238397962062264
7,0.014139455743134022,1.851287601180502,1205.7694689682269,2.205463755471823,1207.4235294117648,833,0.00029333216196628965
7,0.014139455743134022,3.7685014736985067,1205.7704856037676,3.466476290417908,1206.8284153005463,183,0.0002502635664286898
7,0.014139455743134022,1.7682796465460342,1205.7697556027342,1.8305256876139882,1206.8341216216215,888,5.1577959184907714e-05
7,0.014139455743134022,3.63700048429223,1205.769103492414,2.390918415153402,1202.9265700483093,207,0.001035875422627655
7,0.014139455743134022,10.812667497714983,1205.7664200299207,13.764776902682861,1207.536842105263,19,0.002444736509919701
7,0.014139455743134022,1.4065177828997548,1205.7698888831324,2.088940469315193,1208.0666906474821,1390,0.0005648882563343279
7,0.014139455743134022,1.5021075876193208,1205.7698712526421,1.6132320054978895,1206.3352032520324,1230,9.211736305050204e-05
7,0.014139455743134022,8.949367282739559,1205.769250275704,11.077992504803262,1206.4,25,0.0017644439838061204
7,0.014139455743134022,1.038389567196873,1205.769869152512,0.840462160671747,1204.7702103250479,2615,0.00016428643805172202
7,0.014139455743134022,2.6724122219875426,1205.769405219196,2.0611387769788103,1204.6454773869348,398,0.0005074301580699745
7,0.014139455743134022,3.823377772114327,1205.7676991167946,3.7200114561253006,1206.6194117647058,170,8.566604762130503e-05
8,0.2432274529710412,4965.881340601234,91156.6943759754,5029.360400892539,93500.0,935,0.0006789204309230422
8,0.2432274529710412,4674.846632140718,80784.14296587628,4625.922169120533,79100.0,791,0.0006185140710516397
8,0.2432274529710412,3974.459552216278,58389.91235833679,3902.7364852311093,56300.0,563,0.001273944351423957
8,0.2432274529710412,11176.354252895806,461909.90454780357,11224.639960365454,465900.0,4659,0.00010363963826925866
8,0.2432274529710412,21322.0254384093,1683235.4489616037,21361.234268079355,1689400.0,16894,2.320873071508034e-05
8,0.2432274529710412,11398.351857423142,480451.0328484711,11372.961287676613,478300.0,4783,5.308502978575968e-05
8,0.2432274529710412,4182.988627979641,64678.17532315173,4212.7426655467625,65600.0,656,0.00045356764584026656
8,0.2432274529710412,15856.72327588452,930223.6651296285,15852.461115513917,929700.0,9297,4.584446994302401e-06
8,0.2432274529710412,14830.022470102762,813567.1396867745,14782.161919464766,808300.0,8083,5.921137033031721e-05
8,0.2432274529710412,6612.067777968099,161622.22936404878,6491.979642299076,155800.0,1558,0.0007707839259885966
8,0.2432274529710412,3352.8029991367366,41551.85527730658,3297.8549784396523,40200.0,402,0.0013668661864946344
8,0.2432274529710412,3460.8081139821224,44272.14550595814,3622.326509427851,48500.0,485,0.0033302761947572868
8,0.2432274529710412,15658.224448564346,907058.8140607142,15561.024202036255,895800.0,8958,0.00010850663823184992
8,0.2432274529710412,5328.926856193968,104973.91924841807,5420.240862207933,108600.0,1086,0.000840828784658977
8,0.2432274529710412,2474.5097890031175,22633.12295056555,2461.7639171588676,22400.0,224,0.0005690121359040137
8,0.2432274529710412,7986.67122951863,235825.2735897879,8016.759860393992,237600.0,2376,0.00012663565183233363
8,0.2432274529710412,6399.503915635811,151396.09584161075,6325.272284209778,147900.0,1479,0.0005019042016635053
8,0.2432274529710412,8314.442959062668,255583.98221942698,8241.30677462543,251100.0,2511,0.0002912631797580192
8,0.2432274529710412,7570.885027666751,211905.2144687271,7613.630615608724,214300.0,2143,0.0001994661126550308
8,0.2432274529710412,2395.7451440309706,21215.181301636687,2400.559270133162,21300.0,213,0.000226015309962042
8,0.2432274529710412,10186.000335722405,383645.6904906215,10226.578485225697,386700.0,3867,0.00010493444402195906
8,0.2432274529710412,9231.937454187486,315122.11906521156,9230.263975048721,315000.0,3150,5.312632186553581e-06
8,0.2432274529710412,9908.56140477024,363023.88694424304,9939.6880484091,365300.0,3653,8.520844138751603e-05
8,0.2432274529710412,3000.379647644979,33275.39152214574,3085.9646353708786,35200.0,352,0.0024313916967585152
8,0.2432274529710412,3203.6775456233518,37937.645313460736,3244.0953486126355,38900.0,389,0.0010390180717039512
8,0.2432274529710412,10776.01789627975,429397.4272824186,10756.0975287078,427800.0,4278,4.656467408123169e-05
8,0.2432274529710412,2430.3043499710875,21831.67767073619,2383.5943319143134,21000.0,210,0.002224286574132098
8,0.2432274529710412,3807.843107019791,53596.653088588144,3804.455688431042,53500.0,535,6.331623530372654e-05
8,0.2432274529710412,2839.741953551853,29807.59944596103,2820.295002067428,29400.0,294,0.0006614609348443868
8,0.2432274529710412,8834.739663342829,288581.9503754779,8888.522933836683,292100.0,2921,0.00018412622558662686
8,0.2432274529710412,4632.741466228457,79335.37649849245,4640.518464458285,79600.0,796,9.770098278678101e-05
8,0.2432274529710412,10280.56275027286,390804.75457678945,10250.342814535856,388500.0,3885,7.778619237324211e-05
8,0.2432274529710412,12738.034781023161,600097.5656814575,12871.172478921417,612700.0,6127,0.00021729671600825083
8,0.2432274529710412,8421.893764896784,262234.43680108787,8459.889918355366,264600.0,2646,0.00014359846356228962
8,0.2432274529710412,5142.200518029844,97745.49932072639,5117.335779142704,96800.0,968,0.0002568671372638382
8,0.2432274529710412,6313.2656444085005,147342.63221478148,6260.8021920597985,144900.0,1449,0.00036206661386267806
8,0.2432274529710412,10498.916456243896,407588.8682255234,10573.595829882936,413400.0,4134,0.00018064676739003172
8,0.2432274529710412,3918.200758068255,56748.49077560937,3947.535010763622,57600.0,576,0.0005092752204056773
8,0.2432274529710412,3566.419457394215,47015.55434845094,3543.0409444881134,46400.0,464,0.0005038472609073622
8,0.2432274529710412,4444.662469114948,73023.99491983627,4492.421227949454,74600.0,746,0.0006401978396046367
8,0.2432274529710412,2305.275156357897,19643.11556043295,2308.639340635963,19700.0,197,0.00017077077553635556
8,0.2432274529710412,8608.487374359916,273986.39883704716,8611.948659257196,274200.0,2742,1.2623212608604144e-05
8,0.2432274529710412,20684.850891853916,1583979.5335365837,20591.15224852133,1569600.0,15696,5.969587368283877e-05
8,0.2432274529710412,8392.770715981227,260423.47871685805,8392.49699149796,260400.0,2604,1.0511692905832173e-06
8,0.2432274529710412,10816.05507471069,432595.5021971221,10752.32705812982,427500.0,4275,0.00014907138381489997
8,0.2432274529710412,1554.4683942310894,8931.491147329069,1693.4714824451241,10600.0,106,0.013113498888116484
8,0.2432274529710412,1798.2307555959687,11952.323355916638,1860.9275358321117,12800.0,128,0.004898185955948673
8,0.2432274529710412,8637.002930716204,275805.06312589074,8626.066592984236,275100.0,2751,3.9754044827218454e-05
8,0.2432274529710412,5228.827531712173,101066.87350924996,5360.020527156761,106200.0,1062,0.0012353389401561932
8,0.2432274529710412,1425.7480756493433,7513.549498400208,1405.3584253309134,7300.0,73,0.002793102783346556
8,0.2432274529710412,1968.1666267682867,14318.128172335986,1960.0553946858947,14200.0,142,0.0005712135269290146
9,0.39323799032717943,1718.9273170651322,10921.343593257909,1569.083215964495,9100.0,91,0.016466384736333772
9,0.39323799032717943,5660.106217948371,118428.68315747919,5754.285229101697,122400.0,1224,0.0007694363656317518
9,0.39323799032717943,590.8105288349902,1290.1889362162317,697.8516641386586,1800.0,18,0.05946729739092689
9,0.39323799032717943,2736.40641149558,27677.669547779216,2616.2667600476907,25300.0,253,0.004748602824027243
9,0.39323799032717943,2440.4651666118807,22014.61466418621,2349.2969272653163,20400.0,204,0.004469031340517863
9,0.39323799032717943,3566.689340751589,47022.67061318507,3550.668242893203,46600.0,466,0.00034380038322716583
9,0.39323799032717943,1234.9104865916652,5636.762099271632,1305.5579794777943,6300.0,63,0.01121388775970304
9,0.39323799032717943,6033.448512701347,134569.29293551095,6011.757765664355,133600.0,1336,0.00016235589099544554
9,0.39323799032717943,3586.043596814845,47534.40648543868,3565.873887239905,47000.0,470,0.0004291427569136179
9,0.39323799032717943,1512.23043035696,8452.708996109532,1569.083215964495,9100.0,91,0.006247558857970879
9,0.39323799032717943,2354.1210248616662,20484.37742797575,2422.9944065249792,21700.0,217,0.003173888555913042
9,0.39323799032717943,1382.8005091553068,7067.70528420012,1346.3662091197036,6700.0,67,0.0054379552291945075
9,0.39323799032717943,2214.8948696901316,18133.031258955412,2194.48892133249,17800.0,178,0.001146401593125932
9,0.39323799032717943,3857.91130676608,55015.450383481104,3885.36871673981,55800.0,558,0.0004920682790991064
9,0.39323799032717943,756.5983096787099,2115.86499100131,678.1899477979321,1700.0,17,0.04612256581222228
9,0.39323799032717943,3980.3961545485654,58564.485473652756,4005.361566842088,59300.0,593,0.00042100189365130866
9,0.39323799032717943,1955.6810570772177,14137.04038486255,1911.1343109523611,13500.0,135,0.0032997589722115967
9,0.39323799032717943,4167.389155099132,64196.63980912825,4045.6825877389915,60500.0,605,0.0020116787993411656
9,0.39323799032717943,2026.0296854464505,15172.407509322224,2067.5326155308803,15800.0,158,0.0026267677268626494
9,0.39323799032717943,681.2539747573908,1715.4384645335897,657.9409244272177,1600.0,16,0.01457065645635815
9,0.39323799032717943,5239.250220075817,101470.23177835785,5198.622795639288,99900.0,999,0.00040668092529058566
9,0.39323799032717943,4905.858943730724,88966.2027819167,4983.433443138784,91800.0,918,0.0008450381199135136
9,0.39323799032717943,823.3941845261315,2505.9533352804274,885.7795020915898,2900.0,29,0.021512178470847694
9,0.39323799032717943,7096.342244347092,186168.52899188592,7186.025659436307,190900.0,1909,0.00046979264059306174
9,0.39323799032717943,2757.4001130514444,28103.996615654625,2652.212300309041,26000.0,260,0.004045685105477053
9,0.39323799032717943,1926.919954253919,13724.281244750015,1918.199430673994,13600.0,136,0.0006412149691121439
10,0.06380380876362324,4593876036.48735,65809843016.19661,4588241821.088234,65835102263.0,557,8.55807191824323e-05
10,0.06380380876362324,4585957832.737068,65583152968.45124,4358593505.9314995,59253203554.0,500,0.0038371651348498275
10,0.06380380876362324,4636973469.932945,67050500366.87498,4663572343.322703,68047767690.0,576,0.0003908853191324741
10,0.06380380876362324,4605920214.711906,66155392931.49551,4641127569.897619,66951475836.0,563,0.0005258637654523774
10,0.06380380876362324,4659574961.669479,67705776248.81073,4664075715.5162525,67818339246.0,572,6.636484904838785e-05
10,0.06380380876362324,4706596877.218903,69079259363.22952,4739938861.281744,69878407708.0,588,0.0004771428708302446
10,0.06380380876362324,4808593763.900635,72105942670.69237,4860306192.14067,73814283914.0,624,0.000700574814222739
10,0.06380380876362324,4587841196.022697,65637039623.01301,4557902765.247259,64928276564.0,549,0.0004611000377613274
10,0.06380380876362324,5072129795.801163,80226688527.6755,5008188905.392421,78755371874.0,669,0.0008118924320621633
10,0.06380380876362324,5298763443.316025,87556836402.39351,5201905948.428977,84803639180.0,719,0.0011421384249968667
10,0.06380380876362324,5310490405.340958,87944856255.67036,5254803400.00004,86436985712.0,732,0.0006442497373342184
10,0.06380380876362324,5317655604.675003,88182352525.24174,5300687144.808548,87962615338.0,745,0.0001929053587282855
10,0.06380380876362324,5424727865.79364,91769540496.37338,5313227918.117772,88170708056.0,745,0.001264591723648753
